rank_by_rho,symbol,ensembl_gene_id,spearman_rho,p_value_unadjusted,fdr_BH_key_feature_space,status
834,Art3,ENSMUSG00000034842,0.4,0.286105101908313,0.505904516221112,Not selected
834,Fgd4,ENSMUSG00000022788,0.4,0.286105101908313,0.505904516221112,Not selected
834,Map2,ENSMUSG00000015222,0.4,0.286105101908313,0.505904516221112,Not selected
834,Ppl,ENSMUSG00000039457,0.4,0.286105101908313,0.505904516221112,Not selected
834,Rundc3a,ENSMUSG00000006575,0.4,0.286105101908313,0.505904516221112,Not selected
834,Stk32a,ENSMUSG00000039954,0.4,0.286105101908313,0.505904516221112,Not selected
841,Calcb,ENSMUSG00000030666,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Cpe,ENSMUSG00000037852,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Cxcl12,ENSMUSG00000061353,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Dusp22,ENSMUSG00000069255,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,ENSMUSG00000117605,ENSMUSG00000117605,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Fas,ENSMUSG00000024778,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Gm10800,ENSMUSG00000075014,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Gm14403,ENSMUSG00000094786,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Gm43120,ENSMUSG00000105689,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Gm5788,ENSMUSG00000113805,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Grip1,ENSMUSG00000034813,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Gulp1,ENSMUSG00000056870,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Itga1,ENSMUSG00000042284,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Msrb2,ENSMUSG00000023094,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Ndnf,ENSMUSG00000049001,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Nxf7,ENSMUSG00000031410,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,P2ry10b,ENSMUSG00000054293,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Slc24a3,ENSMUSG00000063873,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
841,Tbc1d12,ENSMUSG00000048720,0.383333333333333,0.308495272380372,0.527781998658973,Not selected
860,4930523C07Rik,ENSMUSG00000090394,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Adamts9,ENSMUSG00000030022,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Adgra1,ENSMUSG00000025475,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Adgrf4,ENSMUSG00000023918,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Aoc3,ENSMUSG00000019326,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Aplp1,ENSMUSG00000006651,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Bace2,ENSMUSG00000040605,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Car2,ENSMUSG00000027562,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Cd300lb,ENSMUSG00000063193,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Clec11a,ENSMUSG00000004473,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Col1a1,ENSMUSG00000001506,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Diras1,ENSMUSG00000043670,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Fhod3,ENSMUSG00000034295,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Fmnl1,ENSMUSG00000055805,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Gm20796,ENSMUSG00000093800,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Gm34388,ENSMUSG00000114474,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Gm37310,ENSMUSG00000103047,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Mdga1,ENSMUSG00000043557,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Mmp23,ENSMUSG00000029061,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Palm3,ENSMUSG00000047986,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Pde10a,ENSMUSG00000023868,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Rcn3,ENSMUSG00000019539,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Susd1,ENSMUSG00000038578,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Tgfb2,ENSMUSG00000039239,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Tnn,ENSMUSG00000026725,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
860,Vcan,ENSMUSG00000021614,0.366666666666667,0.331739801433015,0.550632933569703,Not selected
886,Il21r,ENSMUSG00000030745,0.359835785764961,0.341509118494034,0.564866388852481,Not selected
887,Add3,ENSMUSG00000025026,0.35,0.355819572501789,0.574465398079086,Not selected
887,Bean1,ENSMUSG00000031872,0.35,0.355819572501789,0.574465398079086,Not selected
887,Cyp46a1,ENSMUSG00000021259,0.35,0.355819572501789,0.574465398079086,Not selected
887,Fut4,ENSMUSG00000049307,0.35,0.355819572501789,0.574465398079086,Not selected
887,Fzd3,ENSMUSG00000007989,0.35,0.355819572501789,0.574465398079086,Not selected
887,Gm15217,ENSMUSG00000079261,0.35,0.355819572501789,0.574465398079086,Not selected
887,Jak2,ENSMUSG00000024789,0.35,0.355819572501789,0.574465398079086,Not selected
887,Klf4,ENSMUSG00000003032,0.35,0.355819572501789,0.574465398079086,Not selected
887,Nptx1,ENSMUSG00000025582,0.35,0.355819572501789,0.574465398079086,Not selected
887,Ociad2,ENSMUSG00000029153,0.35,0.355819572501789,0.574465398079086,Not selected
887,Plcg2,ENSMUSG00000034330,0.35,0.355819572501789,0.574465398079086,Not selected
887,Prr5l,ENSMUSG00000032841,0.35,0.355819572501789,0.574465398079086,Not selected
887,Rbpms,ENSMUSG00000031586,0.35,0.355819572501789,0.574465398079086,Not selected
887,Sirpa,ENSMUSG00000037902,0.35,0.355819572501789,0.574465398079086,Not selected
887,Tppp3,ENSMUSG00000014846,0.35,0.355819572501789,0.574465398079086,Not selected
887,Zfp521,ENSMUSG00000024420,0.35,0.355819572501789,0.574465398079086,Not selected
903,1700018A04Rik,ENSMUSG00000038408,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Ankrd29,ENSMUSG00000057766,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Bmp4,ENSMUSG00000021835,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Bmp8b,ENSMUSG00000002384,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Cd80,ENSMUSG00000075122,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Emilin1,ENSMUSG00000029163,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Gata6,ENSMUSG00000005836,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Gm12473,ENSMUSG00000086043,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Gprin3,ENSMUSG00000045441,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Lrig3,ENSMUSG00000020105,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Npr2,ENSMUSG00000028469,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Rarb,ENSMUSG00000017491,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Rtn4r,ENSMUSG00000043811,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Sfrp2,ENSMUSG00000027996,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Slc37a1,ENSMUSG00000024036,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Tlr2,ENSMUSG00000027995,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
903,Ttc9,ENSMUSG00000042734,0.333333333333333,0.380713181676863,0.596234614645441,Not selected
920,4932442E05Rik,ENSMUSG00000104443,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
920,Dlgap1,ENSMUSG00000003279,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
920,Fmo2,ENSMUSG00000040170,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
920,Gm14834,ENSMUSG00000082630,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
920,Gm20717,ENSMUSG00000093695,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
920,Il17re,ENSMUSG00000043088,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
920,Nhs,ENSMUSG00000059493,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
920,Nsg1,ENSMUSG00000029126,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
920,Rnase10,ENSMUSG00000021872,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
920,Tmem100,ENSMUSG00000069763,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
920,Vwde,ENSMUSG00000079679,0.316666666666667,0.406397014486386,0.619248019225518,Not selected
931,Gm17244,ENSMUSG00000102997,0.30125786715206,0.430823157713315,0.640566041503083,Not selected
932,1700003F12Rik,ENSMUSG00000038523,0.3,0.432845326709482,0.640566041503083,Not selected
932,6030400A10Rik,ENSMUSG00000105326,0.3,0.432845326709482,0.640566041503083,Not selected
932,Gm45540,ENSMUSG00000110397,0.3,0.432845326709482,0.640566041503083,Not selected
932,Igsf10,ENSMUSG00000036334,0.3,0.432845326709482,0.640566041503083,Not selected
932,Il1f9,ENSMUSG00000044103,0.3,0.432845326709482,0.640566041503083,Not selected
932,Proser2,ENSMUSG00000045319,0.3,0.432845326709482,0.640566041503083,Not selected
932,Rgs16,ENSMUSG00000026475,0.3,0.432845326709482,0.640566041503083,Not selected
932,Rpgrip1l,ENSMUSG00000033282,0.3,0.432845326709482,0.640566041503083,Not selected
932,Slc9a2,ENSMUSG00000026062,0.3,0.432845326709482,0.640566041503083,Not selected
932,Spns2,ENSMUSG00000040447,0.3,0.432845326709482,0.640566041503083,Not selected
932,St3gal1,ENSMUSG00000013846,0.3,0.432845326709482,0.640566041503083,Not selected
932,Tenm3,ENSMUSG00000031561,0.3,0.432845326709482,0.640566041503083,Not selected
932,Zfp697,ENSMUSG00000050064,0.3,0.432845326709482,0.640566041503083,Not selected
945,4933400F21Rik,ENSMUSG00000102009,0.283333333333333,0.46003032896572,0.663918654539948,Not selected
945,Cplx3,ENSMUSG00000039714,0.283333333333333,0.46003032896572,0.663918654539948,Not selected
945,Diras2,ENSMUSG00000047842,0.283333333333333,0.46003032896572,0.663918654539948,Not selected
945,Fgf10,ENSMUSG00000021732,0.283333333333333,0.46003032896572,0.663918654539948,Not selected
945,Gm12216,ENSMUSG00000081769,0.283333333333333,0.46003032896572,0.663918654539948,Not selected
945,Gria1,ENSMUSG00000020524,0.283333333333333,0.46003032896572,0.663918654539948,Not selected
945,Hdac9,ENSMUSG00000004698,0.283333333333333,0.46003032896572,0.663918654539948,Not selected
945,Ppm1h,ENSMUSG00000034613,0.283333333333333,0.46003032896572,0.663918654539948,Not selected
945,Samd12,ENSMUSG00000058656,0.283333333333333,0.46003032896572,0.663918654539948,Not selected
954,Mal2,ENSMUSG00000024479,0.269820366731332,0.482591715051883,0.684402423061355,Not selected
955,Gm1627,ENSMUSG00000100987,0.267784770801831,0.486029614188854,0.684402423061355,Not selected
956,Adamtsl4,ENSMUSG00000015850,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Agap1,ENSMUSG00000055013,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Ar,ENSMUSG00000046532,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Col4a6,ENSMUSG00000031273,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Fjx1,ENSMUSG00000075012,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Gli2,ENSMUSG00000048402,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Grid1,ENSMUSG00000041078,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Lama4,ENSMUSG00000019846,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Lrch2,ENSMUSG00000031290,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Plag1,ENSMUSG00000003282,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Ugcg,ENSMUSG00000028381,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
956,Usp29,ENSMUSG00000051527,0.266666666666667,0.487922274838701,0.684402423061355,Not selected
968,Cmah,ENSMUSG00000016756,0.25,0.516489552301226,0.707351754751542,Not selected
968,Ephx2,ENSMUSG00000022040,0.25,0.516489552301226,0.707351754751542,Not selected
968,Mfsd6,ENSMUSG00000041439,0.25,0.516489552301226,0.707351754751542,Not selected
968,Milr1,ENSMUSG00000040528,0.25,0.516489552301226,0.707351754751542,Not selected
968,Nol4,ENSMUSG00000041923,0.25,0.516489552301226,0.707351754751542,Not selected
968,Pax8,ENSMUSG00000026976,0.25,0.516489552301226,0.707351754751542,Not selected
968,Prdm8,ENSMUSG00000035456,0.25,0.516489552301226,0.707351754751542,Not selected
975,Asap1,ENSMUSG00000022377,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
975,Bicc1,ENSMUSG00000014329,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
975,Ch25h,ENSMUSG00000050370,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
975,Gm45428,ENSMUSG00000109956,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
975,Gng11,ENSMUSG00000032766,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
975,Lamc2,ENSMUSG00000026479,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
975,Notum,ENSMUSG00000042988,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
975,Paox,ENSMUSG00000025464,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
975,Rhbdl3,ENSMUSG00000017692,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
975,Rragd,ENSMUSG00000028278,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
975,Tmem200a,ENSMUSG00000049420,0.233333333333333,0.545698778218273,0.727177662919515,Not selected
986,Kcnj15,ENSMUSG00000062609,0.225943400364045,0.558846375168414,0.742528932976629,Not selected
987,Cdh18,ENSMUSG00000040420,0.216666666666667,0.575514895711926,0.749214663923234,Not selected
987,Gm12415,ENSMUSG00000086413,0.216666666666667,0.575514895711926,0.749214663923234,Not selected
987,Gm36099,ENSMUSG00000113726,0.216666666666667,0.575514895711926,0.749214663923234,Not selected
987,Gna14,ENSMUSG00000024697,0.216666666666667,0.575514895711926,0.749214663923234,Not selected
987,Kif6,ENSMUSG00000023999,0.216666666666667,0.575514895711926,0.749214663923234,Not selected
987,Plppr3,ENSMUSG00000035835,0.216666666666667,0.575514895711926,0.749214663923234,Not selected
987,Smoc2,ENSMUSG00000023886,0.216666666666667,0.575514895711926,0.749214663923234,Not selected
987,Thbs1,ENSMUSG00000040152,0.216666666666667,0.575514895711926,0.749214663923234,Not selected
995,Crhbp,ENSMUSG00000021680,0.203419051086243,0.599623063924642,0.769523471057359,Not selected
996,AW011738,ENSMUSG00000078349,0.2,0.605901274179553,0.769523471057359,Not selected
996,Alox5,ENSMUSG00000025701,0.2,0.605901274179553,0.769523471057359,Not selected
996,Cav1,ENSMUSG00000007655,0.2,0.605901274179553,0.769523471057359,Not selected
996,Ccdc60,ENSMUSG00000043913,0.2,0.605901274179553,0.769523471057359,Not selected
996,Ces2g,ENSMUSG00000031877,0.2,0.605901274179553,0.769523471057359,Not selected
996,Cxcl1,ENSMUSG00000029380,0.2,0.605901274179553,0.769523471057359,Not selected
996,Fbxl13,ENSMUSG00000048520,0.2,0.605901274179553,0.769523471057359,Not selected
996,Gm26902,ENSMUSG00000097558,0.2,0.605901274179553,0.769523471057359,Not selected
996,Gm45290,ENSMUSG00000109709,0.2,0.605901274179553,0.769523471057359,Not selected
996,Hpgd,ENSMUSG00000031613,0.2,0.605901274179553,0.769523471057359,Not selected
996,Krt80,ENSMUSG00000037185,0.2,0.605901274179553,0.769523471057359,Not selected
996,Pak3,ENSMUSG00000031284,0.2,0.605901274179553,0.769523471057359,Not selected
996,Rac3,ENSMUSG00000018012,0.2,0.605901274179553,0.769523471057359,Not selected
996,Rbp4,ENSMUSG00000024990,0.2,0.605901274179553,0.769523471057359,Not selected
996,Rftn1,ENSMUSG00000039316,0.2,0.605901274179553,0.769523471057359,Not selected
996,Rsph1,ENSMUSG00000024033,0.2,0.605901274179553,0.769523471057359,Not selected
996,Sh3gl3,ENSMUSG00000030638,0.2,0.605901274179553,0.769523471057359,Not selected
996,Sybu,ENSMUSG00000022340,0.2,0.605901274179553,0.769523471057359,Not selected
1014,Cdh6,ENSMUSG00000039385,0.192470304013816,0.619806139007939,0.786050370024883,Not selected
1015,Gm31378,ENSMUSG00000111488,0.186467463495723,0.63096682389723,0.791478693547146,Not selected
1016,Gm10373,ENSMUSG00000072592,0.184102029926259,0.635382647801216,0.791478693547146,Not selected
1017,Atoh8,ENSMUSG00000037621,0.183333333333333,0.636819811762894,0.791478693547146,Not selected
1017,Cntn3,ENSMUSG00000030075,0.183333333333333,0.636819811762894,0.791478693547146,Not selected
1017,Dok5,ENSMUSG00000027560,0.183333333333333,0.636819811762894,0.791478693547146,Not selected
1017,Fmod,ENSMUSG00000041559,0.183333333333333,0.636819811762894,0.791478693547146,Not selected
1017,Gprin1,ENSMUSG00000069227,0.183333333333333,0.636819811762894,0.791478693547146,Not selected
1017,Npr1,ENSMUSG00000027931,0.183333333333333,0.636819811762894,0.791478693547146,Not selected
1017,Slc27a3,ENSMUSG00000027932,0.183333333333333,0.636819811762894,0.791478693547146,Not selected
1017,Sulf2,ENSMUSG00000006800,0.183333333333333,0.636819811762894,0.791478693547146,Not selected
1017,Zfp185,ENSMUSG00000031351,0.183333333333333,0.636819811762894,0.791478693547146,Not selected
1026,Acss3,ENSMUSG00000035948,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Bach2,ENSMUSG00000040270,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Car3,ENSMUSG00000027559,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Fbxo2,ENSMUSG00000041556,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Klf2,ENSMUSG00000055148,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Lpar4,ENSMUSG00000049929,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Mannr,ENSMUSG00000102590,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Mpp3,ENSMUSG00000052373,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Myo7b,ENSMUSG00000024388,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Olfr456,ENSMUSG00000090631,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Optc,ENSMUSG00000010311,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Rnd3,ENSMUSG00000017144,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,St8sia4,ENSMUSG00000040710,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1026,Zfp704,ENSMUSG00000040209,0.166666666666667,0.668231040071504,0.810840882946684,Not selected
1040,Tnip3,ENSMUSG00000044162,0.152564288314682,0.695164092023903,0.83134455647386,Not selected
1041,Aff3,ENSMUSG00000037138,0.15,0.700094230969142,0.83134455647386,Not selected
1041,Ccdc146,ENSMUSG00000064280,0.15,0.700094230969142,0.83134455647386,Not selected
1041,Dmp1,ENSMUSG00000029307,0.15,0.700094230969142,0.83134455647386,Not selected
1041,Gm44432,ENSMUSG00000107932,0.15,0.700094230969142,0.83134455647386,Not selected
1041,Negr1,ENSMUSG00000040037,0.15,0.700094230969142,0.83134455647386,Not selected
1046,Alx3,ENSMUSG00000014603,0.135612700724162,0.72793110279068,0.850015384434897,Not selected
1047,Comp,ENSMUSG00000031849,0.133333333333333,0.732367505236297,0.850015384434897,Not selected
1047,Fuom,ENSMUSG00000025466,0.133333333333333,0.732367505236297,0.850015384434897,Not selected
1047,Gm26901,ENSMUSG00000097797,0.133333333333333,0.732367505236297,0.850015384434897,Not selected
1047,Lrmda,ENSMUSG00000063458,0.133333333333333,0.732367505236297,0.850015384434897,Not selected
1047,Rsad2,ENSMUSG00000020641,0.133333333333333,0.732367505236297,0.850015384434897,Not selected
1047,Siglec15,ENSMUSG00000091055,0.133333333333333,0.732367505236297,0.850015384434897,Not selected
1047,Slc16a10,ENSMUSG00000019838,0.133333333333333,0.732367505236297,0.850015384434897,Not selected
1047,Syt1,ENSMUSG00000035864,0.133333333333333,0.732367505236297,0.850015384434897,Not selected
1055,Gm15767,ENSMUSG00000086021,0.116666666666667,0.765007942926146,0.86821195401538,Not selected
1055,Gm9869,ENSMUSG00000052143,0.116666666666667,0.765007942926146,0.86821195401538,Not selected
1055,Hey1,ENSMUSG00000040289,0.116666666666667,0.765007942926146,0.86821195401538,Not selected
1055,Hoxaas3,ENSMUSG00000085696,0.116666666666667,0.765007942926146,0.86821195401538,Not selected
1055,Lrrd1,ENSMUSG00000040367,0.116666666666667,0.765007942926146,0.86821195401538,Not selected
1055,Plb1,ENSMUSG00000029134,0.116666666666667,0.765007942926146,0.86821195401538,Not selected
1055,Ppp2r2b,ENSMUSG00000024500,0.116666666666667,0.765007942926146,0.86821195401538,Not selected
1055,Ralgps2,ENSMUSG00000026594,0.116666666666667,0.765007942926146,0.86821195401538,Not selected
1055,Zfp366,ENSMUSG00000050919,0.116666666666667,0.765007942926146,0.86821195401538,Not selected
1064,1700028M03Rik,ENSMUSG00000101334,0.101709525543122,0.794576966149737,0.887084834667579,Not selected
1065,Cacnb2,ENSMUSG00000057914,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Cacng7,ENSMUSG00000069806,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Calcrl,ENSMUSG00000059588,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Fam46c,ENSMUSG00000044468,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Gm37891,ENSMUSG00000104271,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Gpr176,ENSMUSG00000040133,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Il1rn,ENSMUSG00000026981,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Megf6,ENSMUSG00000057751,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Mt2,ENSMUSG00000031762,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Otogl,ENSMUSG00000091455,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Podnl1,ENSMUSG00000012889,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Runx1t1,ENSMUSG00000006586,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Sh3rf2,ENSMUSG00000057719,0.1,0.797971695234851,0.887084834667579,Not selected
1065,Synm,ENSMUSG00000030554,0.1,0.797971695234851,0.887084834667579,Not selected
1079,Kif5a,ENSMUSG00000074657,0.0833333333333333,0.831214097710308,0.907307608537593,Not selected
1079,Lman1l,ENSMUSG00000056271,0.0833333333333333,0.831214097710308,0.907307608537593,Not selected
1081,Lrrtm4,ENSMUSG00000052581,0.0753144667880151,0.847294022081816,0.921937298944514,Not selected
1082,Rspo2,ENSMUSG00000051920,0.0678063503620811,0.862394191836714,0.924689675449781,Not selected
1083,Csf2rb2,ENSMUSG00000071714,0.0666666666666667,0.864689784626204,0.924689675449781,Not selected
1083,Cytip,ENSMUSG00000026832,0.0666666666666667,0.864689784626204,0.924689675449781,Not selected
1083,Endou,ENSMUSG00000022468,0.0666666666666667,0.864689784626204,0.924689675449781,Not selected
1083,Foxq1,ENSMUSG00000038415,0.0666666666666667,0.864689784626204,0.924689675449781,Not selected
1083,Gm37435,ENSMUSG00000102676,0.0666666666666667,0.864689784626204,0.924689675449781,Not selected
1083,Gm38409,ENSMUSG00000114744,0.0666666666666667,0.864689784626204,0.924689675449781,Not selected
1083,Gm773,ENSMUSG00000073177,0.0666666666666667,0.864689784626204,0.924689675449781,Not selected
1083,Slitrk6,ENSMUSG00000045871,0.0666666666666667,0.864689784626204,0.924689675449781,Not selected
1091,Adamtsl3,ENSMUSG00000070469,0.05,0.89835280435063,0.943766583543155,Not selected
1091,Cbr2,ENSMUSG00000025150,0.05,0.89835280435063,0.943766583543155,Not selected
1091,Cd163,ENSMUSG00000008845,0.05,0.89835280435063,0.943766583543155,Not selected
1091,Clcn5,ENSMUSG00000004317,0.05,0.89835280435063,0.943766583543155,Not selected
1091,Col5a2,ENSMUSG00000026042,0.05,0.89835280435063,0.943766583543155,Not selected
1091,Elavl2,ENSMUSG00000008489,0.05,0.89835280435063,0.943766583543155,Not selected
1091,Emb,ENSMUSG00000021728,0.05,0.89835280435063,0.943766583543155,Not selected
1091,Gucy2e,ENSMUSG00000020890,0.05,0.89835280435063,0.943766583543155,Not selected
1091,Pip5k1b,ENSMUSG00000024867,0.05,0.89835280435063,0.943766583543155,Not selected
1091,Prkch,ENSMUSG00000021108,0.05,0.89835280435063,0.943766583543155,Not selected
1091,Xk,ENSMUSG00000015342,0.05,0.89835280435063,0.943766583543155,Not selected
1102,AU018091,ENSMUSG00000054753,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Aig1,ENSMUSG00000019806,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Ccdc102a,ENSMUSG00000063605,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Fam81a,ENSMUSG00000032224,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Gm20605,ENSMUSG00000029720,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Gm38398,ENSMUSG00000111774,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Kcnab2,ENSMUSG00000028931,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Mfsd9,ENSMUSG00000041945,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Ptges,ENSMUSG00000050737,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Snhg18,ENSMUSG00000096956,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Tmod2,ENSMUSG00000032186,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1102,Zfp979,ENSMUSG00000066000,0.0333333333333333,0.932156735540504,0.960321023685073,Not selected
1114,B3galt1,ENSMUSG00000034780,0.0166666666666667,0.966054803994686,0.976715213703668,Not selected
1114,Grem1,ENSMUSG00000074934,0.0166666666666667,0.966054803994686,0.976715213703668,Not selected
1114,Pcdh9,ENSMUSG00000055421,0.0166666666666667,0.966054803994686,0.976715213703668,Not selected
1117,A730035I17Rik,ENSMUSG00000045238,0,1,1,Not selected
1117,Akr1c12,ENSMUSG00000021211,0,1,1,Not selected
1117,C230034O21Rik,ENSMUSG00000086181,0,1,1,Not selected
1117,Dusp10,ENSMUSG00000039384,0,1,1,Not selected
1117,Fat4,ENSMUSG00000046743,0,1,1,Not selected
1117,Foxred2,ENSMUSG00000016552,0,1,1,Not selected
1117,Gm32005,ENSMUSG00000110623,0,1,1,Not selected
1117,Gzme,ENSMUSG00000022156,0,1,1,Not selected
1117,Hsp25-ps1,ENSMUSG00000078915,0,1,1,Not selected
1117,Med12l,ENSMUSG00000056476,0,1,1,Not selected
1117,Mmp16,ENSMUSG00000028226,0,1,1,Not selected
